species,unique_gene_identifiers,other_gene_identifiers,gene_models,descriptions,annotations,sources
ath,TIR1|At3g62980,Transport Inhibitor Response,At3g62980,Abnormal hypocotyl and lateral root formation; Insensitive to auxin,,Plant PhenomeNET
ath,NEK6|At3g44200,"NIMA (Never In Mitosis, Gene A)-Related",At3g44200,Abnormal hypocotyl and petiole protrusions; Abnormal trichome branching; Disordered cell files in root epidermis,,Plant PhenomeNET
ath,NEK6|At3g44200,"NIMA (Never In Mitosis, Gene A)-Related",At3g44200,Abnormal hypocotyl and petiole protrusions; Abnormal trichome branching; Disordered cell files in root epidermis,,Plant PhenomeNET
ath,NEK6|At3g44200,"NIMA (Never In Mitosis, Gene A)-Related",At3g44200,Abnormal hypocotyl and petiole protrusions; Abnormal trichome branching; Disordered cell files in root epidermis,,Plant PhenomeNET
ath,NEK6|At3g44200,"NIMA (Never In Mitosis, Gene A)-Related",At3g44200,Abnormal hypocotyl and petiole protrusions; Abnormal trichome branching; Disordered cell files in root epidermis,,Plant PhenomeNET
ath,ARG1|At1g68370,Altered Response to Gravity,At1g68370,Abnormal hypocotyl and root gravitropism,,Plant PhenomeNET
ath,ARG1|At1g68370,Altered Response to Gravity,At1g68370,Abnormal hypocotyl and root gravitropism,,Plant PhenomeNET
ath,PIN5|At5g16530,Pin Formed,At5g16530,Abnormal hypocotyl and root growth; Insensitive to IAA,,Plant PhenomeNET
ath,PIN5|At5g16530,Pin Formed,At5g16530,Abnormal hypocotyl and root growth; Insensitive to IAA,,Plant PhenomeNET
ath,PIN5|At5g16530,Pin Formed,At5g16530,Abnormal hypocotyl and root growth; Insensitive to IAA,,Plant PhenomeNET
ath,PIL1|At2g46970,Phytochrome Interacting Factor 3-Like,At2g46970,Abnormal hypocotyl length and cotyledon size under red and far-red light,,Plant PhenomeNET
ath,PIL1|At2g46970,Phytochrome Interacting Factor 3-Like,At2g46970,Abnormal hypocotyl length and cotyledon size under red and far-red light,,Plant PhenomeNET
ath,PIL1|At2g46970,Phytochrome Interacting Factor 3-Like,At2g46970,Abnormal hypocotyl length and cotyledon size under red and far-red light,,Plant PhenomeNET
ath,PIL1|At2g46970,Phytochrome Interacting Factor 3-Like,At2g46970,Abnormal hypocotyl length and cotyledon size under red and far-red light,,Plant PhenomeNET
ath,GPAT5|At3g11430,Glycerol-3-Phosphate Acyltransferase,At3g11430,Abnormal insoluble lipid polyester biosynthesis,,Plant PhenomeNET
ath,INO|At1g23420,Inner No Outer,At1g23420,Abnormal integuments,,Plant PhenomeNET
ath,BEL1|At5g41410,Bell-Shaped Ovules,At5g41410,Abnormal integuments,,Plant PhenomeNET
ath,HLL|At1g17560,Huellenlos,At1g17560,Abnormal integuments; Female sterile,,Plant PhenomeNET
ath,HLL|At1g17560,Huellenlos,At1g17560,Abnormal integuments; Female sterile,,Plant PhenomeNET
ath,SUR1|At2g20610,Super Root,At2g20610,Abnormal lateral root formation,,Plant PhenomeNET
ath,PUCHI|At5g18560,,At5g18560,Abnormal lateral root formation,,Plant PhenomeNET
ath,RFC3|At3g17170,Regulator of Fatty-Acid Composition,At3g17170,Abnormal lateral root formation in response to sucrose,,Plant PhenomeNET
ath,MYB77|At3g50060,MYB Domain Protein,At3g50060,Abnormal lateral root number in response to IAA ,,Plant PhenomeNET
ath,NHX1|At5g27150,Na+/H+ Exchanger,At5g27150,Abnormal leaf growth,,Plant PhenomeNET
ath,PLL5|At1g07630,POL-Like,At1g07630,Abnormal leaf morphology,,Plant PhenomeNET
ath,PLL4|At2g28890,Poltergeist Like,At2g28890,Abnormal leaf morphology,,Plant PhenomeNET
ath,LMI1|At5g03790,Late Meristem Identity,At5g03790,Abnormal leaf morphology; Base of rosette divided into leaflets,,Plant PhenomeNET
ath,LMI1|At5g03790,Late Meristem Identity,At5g03790,Abnormal leaf morphology; Base of rosette divided into leaflets,,Plant PhenomeNET
ath,EIN4|At3g04580,Ethylene Insensitive,At3g04580,Abnormal leaf morphology; Insensitive to ethylene,,Plant PhenomeNET
ath,EIN4|At3g04580,Ethylene Insensitive,At3g04580,Abnormal leaf morphology; Insensitive to ethylene,,Plant PhenomeNET
ath,FRO1|At5g67590,Frostbite,At5g67590,Abnormal leaf morphology; Reduced acclimation to low temperature,,Plant PhenomeNET
ath,FRO1|At5g67590,Frostbite,At5g67590,Abnormal leaf morphology; Reduced acclimation to low temperature,,Plant PhenomeNET
ath,GTE6|At3g52280,General Transcription Factor Group E6,At3g52280,Abnormal leaf shape,,Plant PhenomeNET
ath,JAG|At1g68480,Jagged,At1g68480,"Abnormal leaf, sepal, petal, and stamen morphology",,Plant PhenomeNET
ath,JAG|At1g68480,Jagged,At1g68480,"Abnormal leaf, sepal, petal, and stamen morphology",,Plant PhenomeNET
ath,JAG|At1g68480,Jagged,At1g68480,"Abnormal leaf, sepal, petal, and stamen morphology",,Plant PhenomeNET
ath,JAG|At1g68480,Jagged,At1g68480,"Abnormal leaf, sepal, petal, and stamen morphology",,Plant PhenomeNET
ath,WEB2|At1g66840,Weak Chloroplast Movement Under Blue Light,At1g66840,Abnormal light-responsive chloroplast movement,,Plant PhenomeNET
ath,WEB1|At2g26570,Weak Chloroplast Movement Under Blue Light,At2g26570,Abnormal light-responsive chloroplast movement,,Plant PhenomeNET
ath,AtK5|At4g05190,Kinesin,At4g05190,Abnormal mitotic spindle morphogenesis,,Plant PhenomeNET
ath,ALG3|At2g47760,Asparagine-Linked Glycosylation,At2g47760,Abnormal N-glycan composition; No other phenotypes detected,,Plant PhenomeNET
ath,AGO9|At5g21150,Argonaute,At5g21150,Abnormal ovule morphology (no effect on fertility); Homozygotes are viable: Increased percentage of abnormal ovules,,Plant PhenomeNET
ath,AGO9|At5g21150,Argonaute,At5g21150,Abnormal ovule morphology (no effect on fertility); Homozygotes are viable: Increased percentage of abnormal ovules,,Plant PhenomeNET
ath,RBE|At5g06070,Rabbit Ears,At5g06070,Abnormal petal morphology,,Plant PhenomeNET
ath,PMEAMT|At1g48600,Phosphoethanolamine N-Methyltrasnferase,At1g48600,Abnormal phosphatidylmethylethanolamine levels; No other phenotypes detected,,Plant PhenomeNET
ath,APE1|At5g38660,Acclimation of Photosynthesis to Environment,At5g38660,Abnormal photosynthesis acclimation response,,Plant PhenomeNET
ath,APE2|At5g46110,Acclimation of Photosynthesis to Environment,At5g46110,Abnormal photosynthesis acclimation response,,Plant PhenomeNET
ath,NGA3|At1g01030,Ngatha,At1g01030,Abnormal pistil morphology,,Plant PhenomeNET
ath,CLV2|At1g65380,Clavata,At1g65380,"Abnormal pistil, pedicel, and stamen development; Large shoot and floral meristems; Fasciated stems and inflorescences, early flowering, and rescued floral phenotypes under short days",,Plant PhenomeNET
ath,CLV2|At1g65380,Clavata,At1g65380,"Abnormal pistil, pedicel, and stamen development; Large shoot and floral meristems; Fasciated stems and inflorescences, early flowering, and rescued floral phenotypes under short days",,Plant PhenomeNET
ath,CLV2|At1g65380,Clavata,At1g65380,"Abnormal pistil, pedicel, and stamen development; Large shoot and floral meristems; Fasciated stems and inflorescences, early flowering, and rescued floral phenotypes under short days",,Plant PhenomeNET
ath,CLV2|At1g65380,Clavata,At1g65380,"Abnormal pistil, pedicel, and stamen development; Large shoot and floral meristems; Fasciated stems and inflorescences, early flowering, and rescued floral phenotypes under short days",,Plant PhenomeNET
ath,CLV2|At1g65380,Clavata,At1g65380,"Abnormal pistil, pedicel, and stamen development; Large shoot and floral meristems; Fasciated stems and inflorescences, early flowering, and rescued floral phenotypes under short days",,Plant PhenomeNET
ath,CLV2|At1g65380,Clavata,At1g65380,"Abnormal pistil, pedicel, and stamen development; Large shoot and floral meristems; Fasciated stems and inflorescences, early flowering, and rescued floral phenotypes under short days",,Plant PhenomeNET
ath,CLV2|At1g65380,Clavata,At1g65380,"Abnormal pistil, pedicel, and stamen development; Large shoot and floral meristems; Fasciated stems and inflorescences, early flowering, and rescued floral phenotypes under short days",,Plant PhenomeNET
ath,CLV2|At1g65380,Clavata,At1g65380,"Abnormal pistil, pedicel, and stamen development; Large shoot and floral meristems; Fasciated stems and inflorescences, early flowering, and rescued floral phenotypes under short days",,Plant PhenomeNET
ath,DEL1|At3g48160,DP-E2F-Like 1,At3g48160,Abnormal ploidy levels,,Plant PhenomeNET
ath,LAP6|At1g02050,Less Adhesive Pollen,At1g02050,Abnormal pollen exine layer,,Plant PhenomeNET
ath,TKPR2|At1g68540,Tetraketide Alpha-Pyrone Reductase,At1g68540,Abnormal pollen exine layer,,Plant PhenomeNET
ath,KOM|At1g77860,Kompeito,At1g77860,Abnormal pollen exine layer,,Plant PhenomeNET
ath,DEX1|At3g09090,Defective in Exine Patterning,At3g09090,Abnormal pollen exine layer,,Plant PhenomeNET
ath,LAP5|At4g34850,Less Adhesive Pollen,At4g34850,Abnormal pollen exine layer,,Plant PhenomeNET
ath,AtSPS2F|At5g11110,Sucrose Phosphate Synthase,At5g11110,Abnormal pollen exine layer,,Plant PhenomeNET
ath,CYP704B1|At1g69500,Cytochrome P450,At1g69500,Abnormal pollen exine layer (no reduction in fertility),,Plant PhenomeNET
ath,bZIP34|At2g42380,,At2g42380,Abnormal pollen shape and exine layer,,Plant PhenomeNET
ath,bZIP34|At2g42380,,At2g42380,Abnormal pollen shape and exine layer,,Plant PhenomeNET
ath,TAM1|At1g77390,Tardy Asynchronous Meiosis,At1g77390,Abnormal pollen tetrad formation (no reduction in fertility); Delayed meiotic cell divisions,,Plant PhenomeNET
ath,TAM1|At1g77390,Tardy Asynchronous Meiosis,At1g77390,Abnormal pollen tetrad formation (no reduction in fertility); Delayed meiotic cell divisions,,Plant PhenomeNET
ath,PPME1|At1g69940,Pollen Pectin Methylesterase,At1g69940,Abnormal pollen tube growth (no effect on fertility),,Plant PhenomeNET
ath,NPQ1|At1g08550,Nonphotochemical Quenching Defective,At1g08550,Abnormal quenching of chlorophyll fluorescence,,Plant PhenomeNET
ath,AGR1|At5g57090,Agravitropic,At5g57090,Abnormal root and hypocotyl gravicurvature,,Plant PhenomeNET
ath,AGR1|At5g57090,Agravitropic,At5g57090,Abnormal root and hypocotyl gravicurvature,,Plant PhenomeNET
ath,DRL1|At1g13870,Deformed Roots and Leaves,At1g13870,Abnormal root and leaf growth,,Plant PhenomeNET
ath,DRL1|At1g13870,Deformed Roots and Leaves,At1g13870,Abnormal root and leaf growth,,Plant PhenomeNET
ath,AGG2|At3g22942,G-Protein Gamma Subunit,At3g22942,Abnormal root architecture; Decreased basipetal auxin transport,,Plant PhenomeNET
ath,AGG2|At3g22942,G-Protein Gamma Subunit,At3g22942,Abnormal root architecture; Decreased basipetal auxin transport,,Plant PhenomeNET
ath,AGG1|At3g63420,G-Protein Gamma Subunit,At3g63420,Abnormal root architecture; Increased basipetal auxin transport,,Plant PhenomeNET
ath,AGG1|At3g63420,G-Protein Gamma Subunit,At3g63420,Abnormal root architecture; Increased basipetal auxin transport,,Plant PhenomeNET
ath,ANL2|At4g00730,Anthocyaninless,At4g00730,Abnormal root architecture; Low anthocyanin levels in subepidermal cells,,Plant PhenomeNET
ath,ANL2|At4g00730,Anthocyaninless,At4g00730,Abnormal root architecture; Low anthocyanin levels in subepidermal cells,,Plant PhenomeNET
ath,RCD1|At1g32230,Radical-Induced Cell Death,At1g32230,Abnormal root architecture; Semi-dwarf; Malformed leaves; Small petals; Early flowering; Resistant to UV-B light; Sensitive to ozone,,Plant PhenomeNET
ath,RCD1|At1g32230,Radical-Induced Cell Death,At1g32230,Abnormal root architecture; Semi-dwarf; Malformed leaves; Small petals; Early flowering; Resistant to UV-B light; Sensitive to ozone,,Plant PhenomeNET
ath,RCD1|At1g32230,Radical-Induced Cell Death,At1g32230,Abnormal root architecture; Semi-dwarf; Malformed leaves; Small petals; Early flowering; Resistant to UV-B light; Sensitive to ozone,,Plant PhenomeNET
ath,RCD1|At1g32230,Radical-Induced Cell Death,At1g32230,Abnormal root architecture; Semi-dwarf; Malformed leaves; Small petals; Early flowering; Resistant to UV-B light; Sensitive to ozone,,Plant PhenomeNET
ath,RCD1|At1g32230,Radical-Induced Cell Death,At1g32230,Abnormal root architecture; Semi-dwarf; Malformed leaves; Small petals; Early flowering; Resistant to UV-B light; Sensitive to ozone,,Plant PhenomeNET
ath,RCD1|At1g32230,Radical-Induced Cell Death,At1g32230,Abnormal root architecture; Semi-dwarf; Malformed leaves; Small petals; Early flowering; Resistant to UV-B light; Sensitive to ozone,,Plant PhenomeNET
ath,RCD1|At1g32230,Radical-Induced Cell Death,At1g32230,Abnormal root architecture; Semi-dwarf; Malformed leaves; Small petals; Early flowering; Resistant to UV-B light; Sensitive to ozone,,Plant PhenomeNET
ath,SMB|At1g79580,Sombrero,At1g79580,Abnormal root cap cell morphology,,Plant PhenomeNET
ath,AtPDR2|At4g15230,Pleiotropic Drug Resistance,At4g15230,Abnormal root exudate profiles,,Plant PhenomeNET
ath,AtEB1a|At3g47690,End Binding,At3g47690,Abnormal root gravitropism and thigmotropism,,Plant PhenomeNET
