species,unique_gene_identifiers,other_gene_identifiers,gene_models,descriptions,annotations,sources
ath,TOR1|At4g27060,Tortifolia,At4g27060,,GO:0009958|PO:0009005|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,TOR1|At4g27060,Tortifolia,At4g27060,,PO:0000013|PATO:0002445,Plant PhenomeNET
ath,TOR1|At4g27060,Tortifolia,At4g27060,,PO:0009032|PATO:0002445,Plant PhenomeNET
ath,TOR1|At4g27060,Tortifolia,At4g27060,,PO:0000014|PATO:0002445,Plant PhenomeNET
ath,AUX1|At2g38120,Auxin Resistant,At2g38120,,GO:0009958|PO:0009005|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,AUX1|At2g38120,Auxin Resistant,At2g38120,,PO:0025025|PATO:0000513|CHEBI:22676|EO:0007074,Plant PhenomeNET
ath,SHR|At4g37650,Short Root,At4g37650,,GO:0048364|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,CAX4|At5g01490,Cation Exchanger,At5g01490,,GO:0048364|PATO:0001236|PATO:0000460|EO:0007074,Plant PhenomeNET
ath,CAX4|At5g01490,Cation Exchanger,At5g01490,,GO:0048364|PATO:0001236|PATO:0000460|EO:0001018,Plant PhenomeNET
ath,CAX4|At5g01490,Cation Exchanger,At5g01490,,GO:0048364|PATO:0001236|PATO:0000460|EO:0007387,Plant PhenomeNET
ath,ECA3|At1g10130,ER-Type Calcium Transporting ATPase,At1g10130,,GO:0048364|PATO:0001236|PATO:0000460|EO:0007297,Plant PhenomeNET
ath,ECA3|At1g10130,ER-Type Calcium Transporting ATPase,At1g10130,,GO:0048364|PATO:0001236|PATO:0000460|EO:0007387,Plant PhenomeNET
ath,MRH6|At2g03720,Morphogenesis of Root Hair,At2g03720,,GO:0080147|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,CSN5B|At1g71230,COP9-Signalosome,At1g71230,,GO:0080147|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,CSN5B|At1g71230,COP9-Signalosome,At1g71230,,PO:0000003|PATO:0000077|PATO:0000460|CHEBI:22676|EO:0007074,Plant PhenomeNET
ath,CSN5B|At1g71230,COP9-Signalosome,At1g71230,,GO:0009416|PATO:0001236|PATO:0000460|EO:0007196,Plant PhenomeNET
ath,OXI1|At3g25250,Oxidative Signal-Inducible,At3g25250,,GO:0080147|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,OXI1|At3g25250,Oxidative Signal-Inducible,At3g25250,,GO:0009617|PATO:0001551|EO:0007246,Plant PhenomeNET
ath,OXI1|At3g25250,Oxidative Signal-Inducible,At3g25250,,PO:0000003|PATO:0001549|NCBITaxon:2,Plant PhenomeNET
ath,UBC13A|At1g78870,Ubiquitin Conjugating Enzyme,At1g78870,,GO:0080147|PATO:0001236|PATO:0000460|EO:0001047,Plant PhenomeNET
ath,RHD3|At3g13870,Root Hair Defective,At3g13870,,GO:0035618|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,CPC|At2g46410,Caprice,At2g46410,,GO:0035618|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,CYS-C1|At3g61440,Cysteine Synthase,At3g61440,,GO:0035618|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,RHD1|At1g64440,Root Hair Defective,At1g64440,,GO:0035618|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,RHD1|At1g64440,Root Hair Defective,At1g64440,,PO:0006036|PATO:0001598,Plant PhenomeNET
ath,MCA1|At4g35920,MID1-Complementing Activity,At4g35920,,GO:0009652|PO:0025025|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,TT16|At5g23260,Transparent Testa,At5g23260,,PO:0009088|PATO:0002247|PATO:0000460,Plant PhenomeNET
ath,TT16|At5g23260,Transparent Testa,At5g23260,,PO:0009010|PATO:0000586,Plant PhenomeNET
ath,MYB5|At3g13540,MYB Domain Protein,At3g13540,,PO:0009088|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,MYB5|At3g13540,MYB Domain Protein,At3g13540,,GO:0080001|PATO:0002052,Plant PhenomeNET
ath,MUM4|At1g53500,Mucilage Modified,At1g53500,,GO:0010192|PO:0009010|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,BXL1|At5g49360,Beta-Xylosidase,At5g49360,,GO:0010192|PO:0009010|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,AtSBT1.7|At5g67360,Subtilisin-Like Serine Protease,At5g67360,,GO:0010192|PO:0009010|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,DET3|At1g12840,De-etiolated,At1g12840,,GO:0090351|PATO:0001236|PATO:0000460|EO:0007270,Plant PhenomeNET
ath,DET3|At1g12840,De-etiolated,At1g12840,,PO:0000003|PATO:0000513|CHEBI:22921|EO:0007409,Plant PhenomeNET
ath,PRF1|At2g19760,Profilin,At2g19760,,PO:0000003|PATO:0000051|PATO:0000460|PO:0007131,Plant PhenomeNET
ath,KOR1|At5g49720,Korrigan,At5g49720,,GO:0009504|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,KOR1|At5g49720,Korrigan,At5g49720,,GO:0005618|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,KOR1|At5g49720,Korrigan,At5g49720,,PO:0000003|PATO:0000051|PATO:0000460|PO:0007131,Plant PhenomeNET
ath,HTH|At1g72970,Hothead,At1g72970,,GO:0048442|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,HTH|At1g72970,Hothead,At1g72970,,PO:0025395|PATO:0000642,Plant PhenomeNET
ath,HTH|At1g72970,Hothead,At1g72970,,PO:0020003|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,HTH|At1g72970,Hothead,At1g72970,,PO:0000003|PATO:0001834,Plant PhenomeNET
osa,SHO1|Os04g0509300,Sho1.1|SHOOT ORGANIZATION 1,Os04g0509300,,PO:0020148|PATO:0000646|PO:0001050,Plant PhenomeNET
osa,SHO1|Os04g0509300,Sho1.1|SHOOT ORGANIZATION 1,Os04g0509300,,GO:0048366|PATO:0000912|PO:0001050,Plant PhenomeNET
osa,SHO1|Os04g0509300,Sho1.1|SHOOT ORGANIZATION 1,Os04g0509300,,PO:0009025|PATO:0000141|PATO:0000460|PO:0001050,Plant PhenomeNET
osa,SHO1|Os04g0509300,Sho1.1|SHOOT ORGANIZATION 1,Os04g0509300,,GO:0048366|PATO:0002051|PO:0001050,Plant PhenomeNET
osa,SHO1|Os04g0509300,Sho1.1|SHOOT ORGANIZATION 1,Os04g0509300,,PO:0009025|PATO:0000599|PO:0001050,Plant PhenomeNET
osa,SHO1|Os04g0509300,Sho1.1|SHOOT ORGANIZATION 1,Os04g0509300,,PO:0020148|PATO:0002254|PO:0001050,Plant PhenomeNET
osa,SHO1|Os04g0509300,Sho1.1|SHOOT ORGANIZATION 1,Os04g0509300,,GO:0051301|PO:0020148|PATO:0001584||PO:0001050,Plant PhenomeNET
ath,XTH28|At1g14720,Xyloglucan Endotransglucosylase/Hydrolases,At1g14720,,PO:0009029|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,XTH28|At1g14720,Xyloglucan Endotransglucosylase/Hydrolases,At1g14720,,PO:0000003|PATO:0001834,Plant PhenomeNET
ath,MUR4|At1g30620,Murus,At1g30620,,PO:0000003|PATO:0000033|PATO:0000460|CHEBI:38697,Plant PhenomeNET
ath,MUR4|At1g30620,Murus,At1g30620,,PO:0000003|PATO:0000033|PATO:0000460|CHEBI:28966,Plant PhenomeNET
ath,MUR4|At1g30620,Murus,At1g30620,,PO:0000003|PATO:0000033|PATO:0000460|CHEBI:28017,Plant PhenomeNET
ath,MUR4|At1g30620,Murus,At1g30620,,GO:0009743|PATO:0001551|EO:0001010,Plant PhenomeNET
ath,ICE1|At3g26744,Inducer of CBF Expression,At3g26744,,PO:0002000|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,FLP|At1g14350,Four Lips,At1g14350,,PO:0002000|PATO:0000060|PATO:0000460,Plant PhenomeNET
ath,TMM|At1g80080,Too Many Mouths,At1g80080,,PO:0002000|PATO:0000060|PATO:0000460,Plant PhenomeNET
ath,PLDA1|At3g15730,Phospholipase,At3g15730,,GO:0010119|PATO:0001236|PATO:0000460|EO:0007105,Plant PhenomeNET
ath,ERA1|At5g40280,Enhanced Response to ABA,At5g40280,,GO:0010119|PATO:0001236|PATO:0000460|EO:0007105,Plant PhenomeNET
ath,ALMT12|At4g17970,Aluminum-Activated Malate Transporter,At4g17970,,GO:0010119|PATO:0001236|PATO:0000460|EO:0007105,Plant PhenomeNET
ath,ALMT12|At4g17970,Aluminum-Activated Malate Transporter,At4g17970,,GO:0010119|PATO:0001236|PATO:0000460|EO:0001020,Plant PhenomeNET
ath,ALMT12|At4g17970,Aluminum-Activated Malate Transporter,At4g17970,,GO:0010119|PATO:0001236|PATO:0000460|EO:0007270,Plant PhenomeNET
ath,AtCLCc|At5g49890,Chloride Channel,At5g49890,,GO:0009416|PO:0002000|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,AtCLCc|At5g49890,Chloride Channel,At5g49890,,PO:0000003|PATO:0001549|CHEBI:24866|EO:0007185,Plant PhenomeNET
ath,MSL10|At5g12080,Mechanosensitive Channel of Small Conductance-Like,At5g12080,,GO:0008381|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,MSL9|At5g19520,Mechanosensitive Channel of Small Conductance-Like,At5g19520,,GO:0008381|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,STY1|At3g51060,Stylish,At3g51060,,PO:0009074|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,STY1|At3g51060,Stylish,At3g51060,,PO:0009062|PATO:0001834,Plant PhenomeNET
ath,FAR4|At3g44540,Fatty Acid Reductase,At3g44540,,PO:0025025|PATO:0000033|PATO:0000460|CHEBI:60973,Plant PhenomeNET
ath,FAR4|At3g44540,Fatty Acid Reductase,At3g44540,,PO:0009088|PATO:0000033|PATO:0000460|CHEBI:60973,Plant PhenomeNET
ath,BRK1|At2g22640,Brick,At2g22640,,PO:0000332|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,BRK1|At2g22640,Brick,At2g22640,,PO:0000282|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,GL2|At1g79840,Glabra,At1g79840,,GO:0080147|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,GL2|At1g79840,Glabra,At1g79840,,GO:0010090|PO:0000282|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,KINESIN-13A|At3g16630,,At3g16630,,PO:0000282|PATO:0002009|PATO:0000460,Plant PhenomeNET
ath,ETR2|At3g23150,Ethylene Receptor,At3g23150,,PO:0000282|PATO:0002009|PATO:0000460,Plant PhenomeNET
ath,CYCA2;3|At1g15570,Cyclin,At1g15570,,PO:0000282|PATO:0002009|PATO:0000460,Plant PhenomeNET
ath,CYCA2;3|At1g15570,Cyclin,At1g15570,,GO:0090485|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,ZWI|At5g65930,Zwichel,At5g65930,,PO:0000282|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,CML42|At4g20780,Calmodulin Like,At4g20780,,PO:0000282|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,CML42|At4g20780,Calmodulin Like,At4g20780,,GO:0010091|PATO:0002051,Plant PhenomeNET
ath,ITB1|At2g38440,Irregular Trichome Branch,At2g38440,,PO:0000282|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,ITB1|At2g38440,Irregular Trichome Branch,At2g38440,,PO:0020100|PATO:0000574|EO:0007270,Plant PhenomeNET
ath,GIS|At3g58070,Glabrous Inflorescence Stems,At3g58070,,PO:0000282|PO:0009006|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,ROD1|At3g15820,Reduced Oleate Desaturation,At3g15820,,PO:0009010|PATO:0000033|PATO:0000460|CHEBI:27208,Plant PhenomeNET
ath,EPSIN1|At5g11710,Epsin N-Terminal Homology Domain Protein,At5g11710,,GO:0016192|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,MVP1|At1g54030,Modified Vacuole Phenotype,At1g54030,,GO:0005773|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,MVP1|At1g54030,Modified Vacuole Phenotype,At1g54030,,PO:0000003|PATO:0001549|CHEBI:24866|EO:0007185,Plant PhenomeNET
ath,MVP1|At1g54030,Modified Vacuole Phenotype,At1g54030,,PO:0000003|PATO:0001549|NCBITaxon:4751,Plant PhenomeNET
ath,VIK|At1g14000,VH1-Interacting Kinase,At1g14000,,PO:0000034|PATO:0000060|PATO:0000460,Plant PhenomeNET
ath,SFC|At5g13300,Scarface,At5g13300,,PO:0000034|PATO:0000060|PATO:0000460,Plant PhenomeNET
ath,TTL3|At2g42580,Tetratricopetide-Repeat Thioredoxin-Like,At2g42580,,PO:0000034|PATO:0000060|PATO:0000460,Plant PhenomeNET
ath,TTL3|At2g42580,Tetratricopetide-Repeat Thioredoxin-Like,At2g42580,,PO:0000003|PATO:0000077|PATO:0000460|CHEBI:22676|EO:0007074,Plant PhenomeNET
ath,TTL3|At2g42580,Tetratricopetide-Repeat Thioredoxin-Like,At2g42580,,PO:0000003|PATO:0000077|PATO:0000460|CHEBI:22921|EO:0007409,Plant PhenomeNET
ath,AGL31|At5g65050,Agamous Like,At5g65050,,GO:0010048|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,GAUT6|At1g06780,Galacturonosyltransferase,At1g06780,,GO:0005618|PATO:0000033|PATO:0000460|CHEBI:17309,Plant PhenomeNET
ath,GAUT11|At1g18580,Galacturonosyltransferase,At1g18580,,GO:0005618|PATO:0000033|PATO:0000460|CHEBI:17309,Plant PhenomeNET
ath,GAUT10|At2g20810,Galacturonosyltransferase,At2g20810,,GO:0005618|PATO:0000033|PATO:0000460|CHEBI:17309,Plant PhenomeNET
ath,GAUT13|At3g01040,Galacturonosyltransferase,At3g01040,,GO:0005618|PATO:0000033|PATO:0000460|CHEBI:17309,Plant PhenomeNET
ath,GAUT9|At3g02350,Galacturonosyltransferase,At3g02350,,GO:0005618|PATO:0000033|PATO:0000460|CHEBI:17309,Plant PhenomeNET
ath,GAUT14|At5g15470,Galacturonosyltransferase,At5g15470,,GO:0005618|PATO:0000033|PATO:0000460|CHEBI:17309,Plant PhenomeNET
ath,GAUT6|At1g06780,Galacturonosyltransferase,At1g06780,,GO:0005618|PATO:0000033|PATO:0000460|CHEBI:37166,Plant PhenomeNET
ath,GAUT11|At1g18580,Galacturonosyltransferase,At1g18580,,GO:0005618|PATO:0000033|PATO:0000460|CHEBI:37166,Plant PhenomeNET
ath,GAUT10|At2g20810,Galacturonosyltransferase,At2g20810,,GO:0005618|PATO:0000033|PATO:0000460|CHEBI:37166,Plant PhenomeNET
ath,GAUT13|At3g01040,Galacturonosyltransferase,At3g01040,,GO:0005618|PATO:0000033|PATO:0000460|CHEBI:37166,Plant PhenomeNET
ath,GAUT9|At3g02350,Galacturonosyltransferase,At3g02350,,GO:0005618|PATO:0000033|PATO:0000460|CHEBI:37166,Plant PhenomeNET
ath,GAUT14|At5g15470,Galacturonosyltransferase,At5g15470,,GO:0005618|PATO:0000033|PATO:0000460|CHEBI:37166,Plant PhenomeNET
ath,GUX1|At3g18660,Glucuronic Acid Substitution of Xylan,At3g18660,,GO:0045491|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,GUX2|At4g33330,Glucuronic Acid Substitution of Xylan,At4g33330,,GO:0045491|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,KNAT7|At1g62990,Knotted-Like Homeobox of Arabidopsis thaliana,At1g62990,,PO:0005352|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,IRX14|At4g36890,Irregular Xylem,At4g36890,,PO:0005352|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,IRX14|At4g36890,Irregular Xylem,At4g36890,,GO:0009414|PATO:0001552|EO:0007404,Plant PhenomeNET
ath,IRX14|At4g36890,Irregular Xylem,At4g36890,,GO:0005618|PATO:0001163|CHEBI:18222,Plant PhenomeNET
zma,ig1|GRMZM2G118250,ig1-O|indeterminate gametophyte1,GRMZM2G118250,,GO:0010154|PATO:0002302,Plant PhenomeNET
mtr,Skl1|Medtr7g101410,Sickle 1,Medtr7g101410,,PO:0000263|PATO:0002001|GO:0035618,Plant PhenomeNET
mtr,Skl1|Medtr7g101410,Sickle 1,Medtr7g101410,,GO:0075015|PATO:0002304|EO:0007108,Plant PhenomeNET
mtr,Skl1|Medtr7g101410,Sickle 1,Medtr7g101410,,GO:0045926|PO:0009005|PATO:0001552|EO:0007291,Plant PhenomeNET
mtr,Skl1|Medtr7g101410,Sickle 1,Medtr7g101410,,PO:0025025||PATO:0002000|PO:0003023|EO:0007108,Plant PhenomeNET
mtr,Skl1|Medtr7g101410,Sickle 1,Medtr7g101410,,GO:0075015|PATO:0002304|EO:0007108,Plant PhenomeNET
mtr,Skl1|Medtr7g101410,Sickle 1,Medtr7g101410,,PO:0009005|PATO:0001714|EO:0007108,Plant PhenomeNET
mtr,Skl1|Medtr7g101410,Sickle 1,Medtr7g101410,,PO:0020030|PATO:0000586,Plant PhenomeNET
mtr,Skl1|Medtr7g101410,Sickle 1,Medtr7g101410,,PO:0000012|PATO:0001593,Plant PhenomeNET
mtr,Skl1|Medtr7g101410,Sickle 1,Medtr7g101410,,GO:0009630||PATO:0001236|PATO:0000461,Plant PhenomeNET
mtr,Skl1|Medtr7g101410,Sickle 1,Medtr7g101410,,GO:0045926|PO:0020100|PATO:0002302,Plant PhenomeNET
mtr,Skl1|Medtr7g101410,Sickle 1,Medtr7g101410,,GO:0045926|PO:0009005|PATO:0002302,Plant PhenomeNET
mtr,Skl1|Medtr7g101410,Sickle 1,Medtr7g101410,,PO:0025025||PATO:0002051|GO:0036377|EO:0007233,Plant PhenomeNET
mtr,Skl1|Medtr7g101410,Sickle 1,Medtr7g101410,,GO:0050832|PATO:0002302||EO:0007233,Plant PhenomeNET
mtr,Skl1|Medtr7g101410,Sickle 1,Medtr7g101410,,GO:0009693|PATO:0000911,Plant PhenomeNET
osa,REH1|Os02g0743400,rice EIR1-like,Os02g0743400,,GO:0048830|PATO:0000502|PO:0007520,Plant PhenomeNET
osa,REH1|Os02g0743400,rice EIR1-like,Os02g0743400,,PO:0000003|PATO:0002083|PO:0005001|PO:0007520,Plant PhenomeNET
osa,REH1|Os02g0743400,rice EIR1-like,Os02g0743400,,PO:0025025|PATO:0002083|PO:0009006|PO:0007520,Plant PhenomeNET
osa,REH1|Os02g0743400,rice EIR1-like,Os02g0743400,,PO:0000003|PATO:0002001|PO:0000042|PO:0007520,Plant PhenomeNET
osa,REH1|Os02g0743400,rice EIR1-like,Os02g0743400,,PO:0000003|PATO:0002000|PO:0025480|PO:0007520,Plant PhenomeNET
ath,APG3|At3g62910,Albino and Pale Green,At3g62910,,PO:0000003|PATO:0000337|PO:0007131,Plant PhenomeNET
ath,HDR|At4g34350,4-Hydroxy-3-Methylbut-2-Enyl Diphosphate Reductase,At4g34350,,PO:0000003|PATO:0000337|PO:0007131,Plant PhenomeNET
ath,APG3|At3g62910,Albino and Pale Green,At3g62910,,PO:0009010|PATO:0000337,Plant PhenomeNET
ath,HDR|At4g34350,4-Hydroxy-3-Methylbut-2-Enyl Diphosphate Reductase,At4g34350,,PO:0009010|PATO:0000337,Plant PhenomeNET
zma,pl1|GRMZM2G701063,purple plant1,GRMZM2G701063,,GO:0046283|PATO:0001236|PATO:0000460,Plant PhenomeNET
zma,pl1|GRMZM2G701063,purple plant1,GRMZM2G701063,,PO:0005360|PATO:0001515,Plant PhenomeNET
zma,c1|GRMZM2G005066,C1|colored aleurone1,GRMZM2G005066,,PO:0005360|PATO:0000336,Plant PhenomeNET
zma,a1|GRMZM2G026930,A1-b(P415)|anthocyaninless1,GRMZM2G026930,,PO:0005360|PATO:0000336,Plant PhenomeNET
zma,vp10|GRMZM2G067176,vp10|viviparous10,GRMZM2G067176,,PO:0005360|PATO:0000336,Plant PhenomeNET
zma,b1|GRMZM2G172795,B1-Peru|colored plant1,GRMZM2G172795,,PO:0005360|PATO:0000336,Plant PhenomeNET
zma,a2|GRMZM2G345717,a2-m1(II)::dSpm(class II)|anthocyaninless2,GRMZM2G345717,,PO:0005360|PATO:0000336,Plant PhenomeNET
zma,r1|GRMZM5G822829,R1-ch|colored1,GRMZM5G822829,,PO:0005360|PATO:0000336,Plant PhenomeNET
zma,r1|GRMZM5G822829,r1-scm1|self-colored marbled1,GRMZM5G822829,,PO:0005360|PATO:0000336,Plant PhenomeNET
osa,BC6|Os09g0422500,Bc6.1|BRITTLE CULM 6,Os09g0422500,,PO:0000003|PATO:0001362|PO:0007131,Plant PhenomeNET
zma,dcd1|GRMZM2G083459,dcd1|discordia1,GRMZM2G083459,,GO:0051301|PO:0006016|PATO:0001236|PATO:0000460|PO:0004013,Plant PhenomeNET
zma,dcd1|GRMZM2G083459,dcd1|discordia1,GRMZM2G083459,,PO:0025215|PATO:0000052|PATO:0000460,Plant PhenomeNET
zma,dcd1|GRMZM2G083459,dcd1|discordia1,GRMZM2G083459,,PO:0000041|PATO:0000052|PATO:0000460,Plant PhenomeNET
zma,dcd1|GRMZM2G083459,dcd1|discordia1,GRMZM2G083459,,PO:0004009|PATO:0000052|PATO:0000460,Plant PhenomeNET
zma,gl15|GRMZM2G160730,gl15|glossy15,GRMZM2G160730,,PO:0025386|PO:0006339|PATO:0000025|PATO:0000460,Plant PhenomeNET
zma,gl15|GRMZM2G160730,gl15|glossy15,GRMZM2G160730,,PO:0006016|PO:0006339|PATO:0001294,Plant PhenomeNET
zma,gl1|GRMZM2G114642,gl1|glossy1,GRMZM2G114642,,PO:0025386|PO:0006339|PATO:0000025|PATO:0000460,Plant PhenomeNET
zma,gl1|GRMZM2G114642,gl1|glossy1,GRMZM2G114642,,PO:0006016|PO:0006339|PATO:0001294,Plant PhenomeNET
zma,gl2|GRMZM2G098239,gl2|glossy2,GRMZM2G098239,,PO:0025386|PO:0006339|PATO:0000025|PATO:0000460,Plant PhenomeNET
zma,gl2|GRMZM2G098239,gl2|glossy2,GRMZM2G098239,,PO:0006016|PO:0006339|PATO:0001294,Plant PhenomeNET
zma,gl8|AC205703.4_FG006,gl8|glossy8,,,PO:0025386|PO:0006339|PATO:0000025|PATO:0000460,Plant PhenomeNET
zma,gl8|AC205703.4_FG006,gl8|glossy8,,,PO:0006016|PO:0006339|PATO:0001294,Plant PhenomeNET
ath,FFT|At4g25640,Flower Flavonoid Transporter,At4g25640,,PO:0000003|PATO:0000033|PATO:0000460|CHEBI:47916,Plant PhenomeNET
ath,FFT|At4g25640,Flower Flavonoid Transporter,At4g25640,,PO:0009088|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,FFT|At4g25640,Flower Flavonoid Transporter,At4g25640,,GO:0009845|PATO:0000161|PATO:0000460,Plant PhenomeNET
ath,FFT|At4g25640,Flower Flavonoid Transporter,At4g25640,,GO:0048364|PATO:0000912,Plant PhenomeNET
ath,FFT|At4g25640,Flower Flavonoid Transporter,At4g25640,,PO:0000003|PATO:0001834,Plant PhenomeNET
ath,NPH4|At5g20730,Non-Phototropic Hypocotyl,At5g20730,,GO:0009959|PO:0009006|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,NPH4|At5g20730,Non-Phototropic Hypocotyl,At5g20730,,GO:0009638|PATO:0000911,Plant PhenomeNET
ath,CLF|At2g23380,Curly Leaf,At2g23380,,PO:0009025|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,AS1|At2g37630,Asymmetric Leaves,At2g37630,,PO:0009025|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,AS2|At1g65620,Asymmetric Leaves,At1g65620,,PO:0009025|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,REV|At5g60690,Revoluta,At5g60690,,PO:0009025|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,REV|At5g60690,Revoluta,At5g60690,,PO:0006341|PATO:0002000|PO:0006343,Plant PhenomeNET
ath,AGO1|At1g48410,Argonaute,At1g48410,,PO:0009025|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,AGO1|At1g48410,Argonaute,At1g48410,,PO:0009006|PATO:0002001|PO:0025073,Plant PhenomeNET
ath,NGA4|At4g01500,Ngatha,At4g01500,,PO:0009062|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,RABA4D|At3g12160,Rab GTPase Homolog,At3g12160,,PO:0025281|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,RABA4D|At3g12160,Rab GTPase Homolog,At3g12160,,GO:0009860|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,RABA4D|At3g12160,Rab GTPase Homolog,At3g12160,,GO:0090406|PATO:0000051|PATO:0000460,Plant PhenomeNET
ath,ABI5|At2g36270,ABA Insensitive,At2g36270,,PO:0000003|PATO:0000077|PATO:0000460|CHEBI:22152|EO:0007105,Plant PhenomeNET
ath,EBF1|At2g25490,EIN3-Binding F Box Protein,At2g25490,,PO:0000003|PATO:0000077|PATO:0000460|CHEBI:18053|EO:0007189,Plant PhenomeNET
ath,EBF2|At5g25350,EIN3-Binding F Box Protein,At5g25350,,PO:0000003|PATO:0000077|PATO:0000460|CHEBI:18053|EO:0007189,Plant PhenomeNET
ath,PRZ1|At4g16420,Proporz,At4g16420,,PO:0000003|PATO:0000077|PATO:0000460|CHEBI:22676|EO:0007074,Plant PhenomeNET
ath,PRZ1|At4g16420,Proporz,At4g16420,,PO:0000003|PATO:0000077|PATO:0000460|CHEBI:23530|EO:0007066,Plant PhenomeNET
ath,BLH1|At2g35940,BEL1-Like Homeodomain,At2g35940,,GO:0010218|PATO:0001236|PATO:0000460|EO:0007203,Plant PhenomeNET
ath,BLH1|At2g35940,BEL1-Like Homeodomain,At2g35940,,GO:0009416|PATO:0001236|PATO:0000460|EO:0007217,Plant PhenomeNET
ath,FAR1|At4g15090,Far-Red Impaired Response,At4g15090,,GO:0010218|PATO:0001236|PATO:0000460|EO:0007203,Plant PhenomeNET
ath,RPP1|At3g44480,Recognition of Peronospora parasitica,At3g44480,,PO:0000003|PATO:0000077|PATO:0000460|NCBITaxon:4751,Plant PhenomeNET
ath,RPP13|At3g46530,Recognition of Peronospora parasitica,At3g46530,,PO:0000003|PATO:0000077|PATO:0000460|NCBITaxon:4751,Plant PhenomeNET
ath,RPP4|At4g16860,Recognition of Peronospora parasitica,At4g16860,,PO:0000003|PATO:0000077|PATO:0000460|NCBITaxon:4751,Plant PhenomeNET
ath,RPP8|At5g43470,Recognition of Peronospora parasitica,At5g43470,,PO:0000003|PATO:0000077|PATO:0000460|NCBITaxon:4751,Plant PhenomeNET
ath,SRR1|At5g59560,Sensitivity to Red Light Reduced,At5g59560,,GO:0010114|PATO:0001236|PATO:0000460|EO:0007207,Plant PhenomeNET
ath,RTM2|At5g04890,Restricted TEV Movement,At5g04890,,PO:0000003|PATO:0000077|PATO:0000460|NCBITaxon:12227,Plant PhenomeNET
ath,AtGSL5|At4g03550,Glucan Synthase-Like,At4g03550,,GO:0009611|PATO:0001236|PATO:0000460|EO:0007373,Plant PhenomeNET
ath,AtGSL5|At4g03550,Glucan Synthase-Like,At4g03550,,PO:0000003|PATO:0001178|NCBITaxon:5120,Plant PhenomeNET
ath,TRH1|At4g23640,Tiny Root Hair,At4g23640,,GO:0080147|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,DIR1|At5g48485,Defective in Induced Resistance,At5g48485,,GO:0009627|PATO:0001236|PATO:0000460,Plant PhenomeNET
ath,CVP2|At1g05470,Cotyledon Vascular Pattern,At1g05470,,PO:0000035|PATO:0000060|PATO:0000460,Plant PhenomeNET
