species,group_ids,gene_identifiers
ath,H,At5g01550|LecRKA4.2|Lectin Receptor Kinase
ath,H,At5g01560|LecRKA4.3|Lectin Receptor Kinase
ath,T,At5g01600|AtFER1|Ferritin
ath,H,At5g01630|AtBRCA2b|Breast Cancer Associated
ath,P,At5g01820|CIPK14|SR1|SNRK3.15|CBL-Interacting Protein Kinase
ath,H,At5g01840|OFP1|Ovate Family Protein
ath,C,At5g01920|STN8|State Transition
ath,V,At5g01930|MAN6|Endo-B-Mannanase
ath,V,At5g02030|LSN|BLR|PNY|RPL|VAN|Larson
ath,V,At5g02120|PDE335|OHP|Pigment Defective Embryo
ath,G,At5g02190|AtASP38|PCS1|Aspartic Protease
ath,V,At5g02200|FHL|Far-Red-Elongated Hypocotyl1-Like
ath,S,At5g02250|EMB2730|RNR1|Embryo Defective
ath,V,At5g02310|PRT6|Proteolysis
ath,V,At5g02600|NaKR1|NPCC6|Sodium Potassium Root Defective
ath,V,At5g02810|PRR7|Pseudo-Response Regulator
ath,V,At5g02820|BIN5|RHL2|Brassinosteroid Insensitive
ath,V,At5g02870|RPL4A|Ribosomal Protein L4A
ath,V,At5g03150|JKD|Jackdaw
ath,V,At5g03280|EIN2|CKR1|ORE2|ORE3|Ethylene Insensitive
ath,H,At5g03455|CDC25|ACR2|Cell Division Cycle
ath,V,At5g03540|AtEXO70A1|Exocyst Subunit EXO70 Family Protein A
ath,H,At5g03570|IREG2|FPN2|Iron Regulated
ath,V,At5g03730|CTR1|SIS1|Constitutive Triple Response
ath,V,At5g03790|LMI1|Late Meristem Identity
ath,S,At5g03800|EMB1899|EMB175|EMB166|Embryo Defective
ath,V,At5g03840|TFL1|Terminal Flower
ath,V,At5g03860|MLS|Malate Synthase
ath,V,At5g03940|FFC|54CP|CPSRP54|Yellow First Leaves
ath,L,At5g04040|SDP1|Sugar-Dependent
ath,V,At5g04140|GLS1|GLU1|Glutamate Synthase
ath,T,At5g04240|ELF6|Early Flowering
ath,B,At5g04290|KTF1|SPT5L|KOW Domain-Containing Transcription Factor
ath,I,At5g04430|BTR1|Binding to ToMV RNA
ath,C,At5g04470|SIM|Siamese
ath,B,At5g04490|VTE5|Vitamin E Pathway Gene
ath,S,At5g04560|DME|EMB1649|Demeter
ath,V,At5g04770|AtCAT6|Cationic Amino Acid Transporter
ath,S,At5g04810|AtPPR4|Pentatricopeptide Repeat Protein
ath,I,At5g04890|RTM2|Restricted TEV Movement
ath,V,At5g05000|TOC34|OEP34|PPI3|Translocon at the Outer Membrane of Chloroplasts
ath,G,At5g05170|CEV1|IXR1|CESA3|Constitutive Expression of VSP 1
ath,P,At5g05410|DREB2A|DRE-binding Protein 2A
ath,R,At5g05490|SYN1|DIF1|REC8|BP8|Meiotic Synaptic Defective
ath,S,At5g05560|EMB2771|APC1|Embryo Defective
ath,B,At5g05580|FAD8|Fatty Acid Desaturase
ath,S,At5g05680|EMB2789|Nup88|Embryo Defective
ath,V,At5g05690|CBB3|CPD|DWF3|Cabbage
ath,T,At5g05700|ATE1|DLS1|Arginine-tRNA Protein Transferase
ath,H,At5g05730|TRP5|AMT1|ASA1|Tryptophan Biosynthesis
ath,V,At5g05780|RPN8A|AE3|RP Non-ATPase Subunit
ath,G,"At5g05970|NEDD1|Neural Precursor Cell Expressed, Developmentally Down-Regulated Gene"
ath,R,At5g06070|RBE|RAB|Rabbit Ears
ath,S,At5g06240|EMB2735|Embryo Defective
ath,V,At5g06410|AtHscB
ath,H,At5g06580|AtD-LDH1|D-Lactate Dehydrogenase
ath,C,At5g06650|GIS2|Glabrous Inflorescence Stems
ath,V,At5g06700|TBR|Trichome Birefringence
ath,P,At5g06760|LEA4-5|Late Embryogenesis Abundant
ath,S,At5g07280|EXS|GNE2|EMS1|Extra Sporogenous Cells
ath,H,At5g07440|GDH2|Glutamate Dehydrogenase
ath,S,At5g07500|PEI
ath,R,At5g07990|TT7|CYP75B1|Transparent Testa
ath,S,At5g08130|BIM1
ath,S,At5g08170|EMB1873|AIH|Embryo Defective
ath,V,At5g08370|AtAGAL2|Alpha-Galactosidase
ath,G,At5g08470|EMB2817|PEX1|Embryo Defective
ath,V,At5g08550|ILP1|ILP1-1D|Increased Level of Polyploidy1-1D
ath,V,At5g08610|PDE340|Pigment Defective Embryo
ath,V,At5g08640|FLS1|Flavonol Synthase
ath,B,At5g09640|SNG2|SCPL19|Sinapoylglucose Accumulator
ath,V,At5g09660|PMDH2|Peroxisomal NAD-Malate Dehydrogenase
ath,V,At5g09680|RLF1|Reduced Lateral Root Formation
ath,H,At5g09690|MRS2-7
ath,R,At5g09750|HEC3|Hecate
ath,V,At5g09790|PDE336|ATXR5|Pigment Defective Embryo
ath,V,At5g09810|ACT7|Actin
ath,S,At5g09900|EMB2107|RPN5A|MSA|Embryo Defective
ath,T,At5g10140|FLC|FLF|Flowering Locus C
ath,L,At5g10170|AtIPS3|MIPS3|Inositol-3-Phosphate Synthase
ath,V,At5g10250|DOT3|Defectively Organized Tributaries
ath,S,At5g10330|HISN6A|HPA1|EMB2196|Histidine Auxotroph
ath,C,At5g10440|CYCD4;2|Cyclin
ath,C,At5g10470|KAC1|KCA1|Kinesin Like Protein for Actin Based Chloroplast Movement
ath,S,At5g10480|PAS2|PEPINO|Pasticcino
ath,L,At5g11040|TRS120
ath,R,At5g11110|AtSPS2F|SPS1|KNS2|Sucrose Phosphate Synthase
ath,V,At5g11260|HY5|TED5|Elongated Hypocotyl
ath,V,At5g11270|OCP3|Overexpressor of Cationic Peroxidase
ath,V,At5g11530|EMF1|Embryonic Flower
ath,B,At5g11710|EPSIN1|Epsin N-Terminal Homology Domain Protein
ath,S,At5g11890|EMB3135|Embryo Defective
ath,B,At5g12080|MSL10|Mechanosensitive Channel of Small Conductance-Like
ath,L,At5g12130|PDE149|ATTERC|Pigment Defective Embryo
ath,H,At5g12200|PYD2|Pyrimidine
ath,V,At5g12210|RGBT1|RAB Geranylgeranyl Transferase
ath,V,At5g12390|FIS1B|Fission
ath,S,At5g12840|EMB2220|HAP2A|Embryo Defective
ath,V,At5g12860|pOMT1|DIT1|Plastidic 2-Oxoglutarate/Malate Transporter
ath,S,At5g13010|EMB3011|OMA|Embryo Defective
ath,I,At5g13080|WRKY75|WRKY Transcription Factor
ath,G,At5g13150|EXO70C1|Exocyst Subunit
ath,I,At5g13160|PBS1|AVRPPHB|avrPphB Susceptible
ath,H,At5g13170|SAG29|SWEET15|Senescence Associated Gene
ath,R,At5g13290|CRN|SOL2|Coryne
ath,C,At5g13300|SFC|AGD3|VAN3|Scarface
ath,I,At5g13320|PBS3|GDG1|WIN3|AvrPphB Susceptible
ath,S,At5g13480|FY|Late Flowering
ath,S,At5g13510|EMB3136|Embryo Defective
ath,L,At5g13530|KEG|Keep On Going
ath,R,At5g13550|SULTR4;1|Sulfate Transporter
ath,L,At5g13570|DCP2|TDT|Decapping
ath,V,At5g13630|GUN5|CHLH|CCH|Genomes Uncoupled
ath,P,At5g13650|SVR3|Suppressor of Variegation
ath,V,At5g13680|ELO2|ABO1|Elongata
ath,S,At5g13690|CYL1|NAGLU|Cyclops
ath,S,At5g13710|SMT1|CPH|Sterol Methyltransferase
ath,V,At5g13800|PPH|Pheophytinase
ath,V,At5g13910|LEP|Leafy Petiole
ath,R,At5g13930|TT4|CHS|Transparent Testa
ath,B,At5g13960|KYP|SDG33|SUVH4|Kryptonite
ath,V,At5g14100|NAP14|ABCI11|Non-Intrinsic ABC Protein
ath,S,At5g14170|EMB262|CHC1|Embryo Defective
ath,I,At5g14180|MPL1|Myzus persicae-Induced Lipase
ath,B,At5g14200|IMD1|MAM-D1
ath,L,At5g14250|FUS11|COP13|CSN3|Fusca
ath,S,At5g14320|EMB3137|Embryo Defective
ath,B,At5g14570|AtNRT2.7|High Affinity Nitrate Transporter
ath,L,At5g14660|PDF1B|DEF2|Peptide Deformylase
ath,C,At5g14750|WER1|MYB66|Werewolf
ath,S,At5g14760|AO|Aspartic Oxidase
ath,S,At5g14800|EMB2772|Embryo Defective
ath,G,At5g14870|CNGC18|Cyclic Nucleotide-Gated Channel
ath,V,At5g14960|E2FD|DEL2|E2L1
ath,I,At5g15130|WRKY72|WRKY DNA-Binding Protein
ath,V,At5g15170|TDP|Tyrosyl-DNA Phosphodiesterase
ath,V,At5g15410|DND1|AtCNGC2|Defense No Death
ath,L,At5g15450|CLPB3|CLPB-P|APG6|Casein Lytic Proteinase
ath,B,At5g15470|GAUT14|Galacturonosyltransferase
ath,S,At5g15540|EMB2773|AtSCC2|Embryo Defective
ath,V,At5g15700|RPOTmp|RPOT2|DNA-Directed RNA Polymerase
ath,T,At5g15840|CO|FG|Constans
ath,S,At5g15920|EMB2782|MSS2|SMC5|Embryo Defective
ath,I,At5g16000|NIK1|NSP-Interacting Kinase
ath,G,At5g16020|GEX3|Gamete Expressed
ath,P,At5g16260|ELF9|Early flowering
ath,C,At5g16270|SYN4|Sister Chromatid Cohesion 1 Protein
ath,G,At5g16390|CAC1A|Biotin Carboxyl Carrier Protein
ath,V,At5g16530|PIN5|Pin Formed
ath,V,At5g16560|KAN|Kanadi
ath,L,At5g16620|PDE120|TIC40|Pigment Defective Embryo
ath,S,At5g16715|EMB2247|Embryo Defective
ath,G,At5g16750|TOZ|Tormoz
ath,L,At5g16780|MDF|DOT2|Meristem Defective
ath,G,At5g16830|SYP21|PEP12|Syntaxin of Plants
ath,C,At5g16910|CSLD2|Cellulose Synthase Like
ath,R,At5g17220|TT19|GSTF12|GST26|Transparent Testa
ath,V,At5g17290|APG5|ATG5|Autophagy
ath,B,At5g17330|GAD|GAD1|Glutamate Decarboxylate
ath,V,At5g17400|ER-ANT1|Endoplasmic Reticulum-Denine Nucleotide Transporter
ath,C,At5g17420|IRX3|MUR10|Irregular Xylem
ath,V,At5g17520|RCP1|MEX1|Root Cap
ath,V,At5g17690|TFL2|LHP1|Terminal Flower
ath,S,At5g17710|EMB1241|Embryo Defective
ath,B,At5g17770|AtCBR|CBR1|NADH:Cytochrome B5 Reductase
ath,P,At5g17880|CSA1|Constitutive Shade-Avoidance
ath,P,At5g17890|CHS3|DAR4|Chilling Sensitive
ath,L,At5g17990|TRP1|PAT1|Tryptophan Biosynthesis
ath,G,At5g18000|VDD|Verdandi
ath,H,At5g18170|GDH1|Glutamate Dehydrogenase
ath,V,At5g18560|PUCHI
ath,S,At5g18570|EMB3138|Embryo Defective
ath,S,At5g18580|FS1|TON2|EMB40|PP2A|Fass
ath,V,At5g18660|PCB2|Pale-Green and Chlorophyll B Reduced
ath,G,At5g18700|EMB3013|Embryo Defective
ath,S,At5g18820|EMB3007|Embryo Defective
ath,V,At5g18930|BUD2|SAMDC4|Bushy and Dwarf
ath,B,At5g19220|ADG2|APL1|ADP Glucose Pyrophosphorylase Deficient
ath,L,At5g19400|SMG7|Suppressor with Morphogenic Effects on Genetalia
ath,B,At5g19520|MSL9|Mechanosensitive Channel of Small Conductance-Like
ath,V,At5g19530|ACL5|Acaulis
ath,B,At5g19550|AAT2|ASP2|Aspartate Aminotransferase
ath,V,At5g19600|SULTR3;5|Sulfate Transporter
ath,G,At5g19610|GNL2|GNOM-Like
ath,S,At5g19620|OEP80|Outer Envelope Protein
ath,H,At5g19660|S1P|Site-1 Protease
ath,V,At5g19690|STT3A|Staurosporin and Temperature Sensitive 3-Like A
ath,V,At5g19770|TUA3|Tubulin Alpha
ath,S,At5g19820|EMB2734|Embryo Defective
ath,V,At5g20040|AtIPT9|Isopentenyltransferase
ath,R,At5g20240|PI|Pistillata
ath,H,At5g20270|HHP1|Heptahelical Transmembrane Protein
ath,V,At5g20320|DCL4|Dicer-Like
ath,G,At5g20350|TIP1|Tip Growth Defective
ath,I,At5g20480|EFR|EF-TU Receptor
ath,V,At5g20730|NPH4|BIP|MSG1|TIR5|Non-Phototropic Hypocotyl
ath,R,At5g20850|AtRAD51|RAS Associated with Diabetes Protein
ath,H,At5g20910|AIP2|ABI3 Interacting Protein
ath,S,At5g20920|EMB1401|EIF2-BETA|Embryo Defective
ath,R,At5g20930|TSL|Tousled
ath,S,At5g21140|EMB1379|Embryo Defective
ath,G,At5g21150|AGO9|Argonaute
ath,S,At5g22010|AtRFC1|Replication Factor C
ath,S,At5g22110|CYL2|Cyclops
ath,G,At5g22130|PNT1|Peanut
ath,H,At5g22250|AtCAF1b|CCR4 Associated Factor
ath,R,At5g22260|MS1|Male Sterile
ath,G,At5g22330|AtTIP49a|RIN1
ath,V,At5g22350|ELM1|Elongated Mitochondria
ath,H,At5g22360|ATVAMP714|Vesicle-Associated Membrane Protein
ath,S,At5g22370|EMB1705|QQT1|Embryo Defective
ath,B,At5g22500|FAR1|Fatty Acid Reductase
ath,S,At5g22640|EMB1211|Embryo Defective
ath,S,At5g22800|EMB1030|Embryo Defective
ath,B,At5g23010|MAM1|IMS3|Methylthioalkylmalate Synthase
ath,B,At5g23020|IMS2|MAM3|MAM-L|2-Isopropylmalate Synthase
ath,V,At5g23060|CaS|Calcium Sensing Receptor
ath,V,At5g23080|TGH|Tough
ath,L,At5g23120|HCF136|High Chlorophyll Fluorescence
ath,B,At5g23190|CYP86B1|Cytochrome P450
ath,V,At5g23230|NIC2|Nicotinamidase
ath,R,At5g23260|TT16|ABS|Transparent Testa
ath,V,At5g23290|PFD5|GIM1|Prefoldin
ath,I,At5g23570|SGS3|Suppressor of Gene Silencing
ath,V,At5g23630|MIA|Male Gametogenesis Impaired Anthers
ath,P,At5g23730|RUP2|EFO2|Repressor of UV-B Photomorphogenesis
ath,S,At5g23880|EMB1265|ESP5|Embryo Defective
ath,S,At5g23940|EMB3009|Embryo Defective
ath,H,At5g24270|SOS3|CBL4|Salt Overly Sensitive
ath,B,At5g24300|SSI1|Starch Synthase 1
ath,C,At5g24310|ABIL3|ABL Interactor-Like Protein
ath,L,At5g24314|PDE225|PTAC7|Pigment Defective Embryo
ath,S,At5g24400|EMB2024|PGL3|Embryo Defective
ath,T,At5g24470|APRR5|Arabidopsis Pseudo-Response Regulator
ath,R,At5g24520|TTG1|URM23|Transparent Testa Glabra
ath,I,At5g24530|DMR6|Downy Mildew Resistant
ath,V,At5g24630|BIN4|Brassinosteroid-Insensitive
ath,S,At5g24670|EMB2820|TAD3|Embryo Defective
ath,P,At5g25350|EBF2|EIN3-Binding F Box Protein
ath,T,At5g25370|PLDALPHA3|Phospholipase D Alpha
ath,C,At5g25380|CYCA2;1|CYCLINA2|Cyclin
ath,V,At5g25900|GA3|KO1|CYP701A3|GA Deficient
ath,B,At5g26030|FC1|Ferrochelatase
ath,V,At5g26240|CLC-D|Chloride Channel D
ath,B,At5g26570|AtGWD3|PWD|OK1|Glucan Water Dikinase/ Phosphoglucan Water Dikinase
ath,S,At5g26742|EMB1138|Embryo Defective
ath,H,At5g26820|1-Mar|IREG3|RTS3|Multiple Antibiotic Resistance
ath,V,At5g26860|LON1|LON Protease
ath,I,At5g26920|CBP60g|CAM-Binding Protein 60-Like
ath,G,At5g26980|SYP41|AtTLG2A|Syntaxin of Plants
ath,V,At5g27150|NHX1|Na+/H+ Exchanger
ath,S,At5g27270|EMB976|Embryo Defective
ath,L,At5g27380|GSH2|GSHB|Glutathione Synthetase
ath,H,At5g27420|CNI1|ATL31|Carbon/Nitrogen Insensitive
ath,G,At5g27540|EMB2473|MIRO1|Embryo Defective
ath,S,At5g27720|EMB1644|LSm4|Embryo Defective
ath,S,At5g27740|EMB2775|RFC3|Embryo Defective
ath,T,At5g28030|DES1|L-Cysteine Desulfhydrase
ath,V,At5g28640|AN3|GIF1|Angustifolia
ath,B,At5g33290|XGD1|Xylogalacturonan Deficient
ath,V,At5g33320|PPT|CUE1|Phosphate/Phosphoenolpyruvate Translocator
ath,B,At5g34850|PAP26|Purple Acid Phosphatase
ath,V,At5g35220|EGY1|Ethylene-Dependent Gravitropism-Deficient and Yellow-Green
ath,H,At5g35410|SOS2|CIPK24|SNRK3.11|Salt Overly Sensitive
ath,L,At5g35520|MIS12|Minichromosome Instability 12 (MIS12)-Like
ath,R,At5g35550|TT2|MYB123|Transparent Testa
ath,I,At5g35620|LSP1|EIF4E2|EIFISO4E|Loss of Susceptibility to Potyviruses
ath,R,At5g35770|SAP|Sterile Apetala
ath,P,At5g35840|PHYC|Phytochrome C
ath,V,At5g37020|ARF8|Auxin Response Factor
ath,V,At5g37055|SEF|Serrated Leaves and Early Flowering
ath,T,At5g37260|CIR1|RVE2|Circadian 1
ath,C,At5g37500|GORK|Gated Outwardly-Rectifying K+ Channel
ath,G,At5g37510|EMB1467|Embryo Defective
ath,S,At5g37630|EMB2656|Embryo Defective
ath,H,At5g37850|SOS4|Salt Overly Sensitive
ath,B,At5g38660|APE1|Acclimation of Photosynthesis to Environment
ath,B,At5g39050|PMaT1
ath,G,At5g39400|AtPTEN1
ath,C,At5g39500|ERMO1|GNL1|ER Morphology
ath,V,At5g39510|ZIG|SGR4|VTI11|Zigzag Stem
ath,I,At5g39610|ANAC092|NAC2|NAC6|ORE1|Arabidopsis NAC Domain Containing Protein
ath,S,At5g39680|EMB2744|Embryo Defective
ath,S,At5g39710|EMB2745|Embryo Defective
ath,V,At5g39740|ANG3|RPL5B|OLI7|Angusta
ath,G,At5g39750|EMB3008|Embryo Defective
ath,V,At5g39830|DEG8|DEG Protease
ath,S,At5g39980|EMB3140|Embryo Defective
ath,S,At5g40160|EMB506|EMB139|Embryo Defective
ath,H,At5g40280|ERA1|WIG|AtFTB|Enhanced Response to ABA
ath,C,At5g40330|MYB23|AtMYBRTF|MYB Domain Protein
ath,V,At5g40420|OLEO2|OLE2|Oleosin-deficient mutant
ath,G,At5g40480|EMB3012|Nup210|Embryo Defective
ath,V,At5g40770|PHB3|Prohibitin
ath,V,At5g40780|LHT1|Lysine Histidine Transporter
ath,H,At5g40870|AtUK/UPRT1|Uridine Kinase/Uracil Phosphoribosyltransferase
ath,H,At5g40890|CLCA|Chloride Channel
ath,I,At5g40990|GLIP1|GDSL Lipase
ath,B,At5g41040|RWP1
ath,T,At5g41150|UVH1|RAD1|Ultraviolet Hypersensitive
ath,C,At5g41315|GL3|Glabra
ath,V,At5g41370|XPB1|XPB/RAD25 Knockout
ath,R,At5g41410|BEL1|Bell-Shaped Ovules
ath,S,At5g41480|GLA1|Globular Arrest
ath,S,At5g42080|ADL1A|ACW2|RSW9|Arabidopsis Dynamin Like
ath,V,At5g42270|VAR1|FTSH5|Variegated
ath,V,At5g42400|ATXR7|SDG25|Arabidopsis Trithorax-Related
ath,R,At5g42630|KAN4|ATS|KANADI 4/ Aberrant Testa Shape
ath,R,At5g42650|AOS|DDE2|Allene Oxide Synthase
ath,H,At5g42790|ARS5|PAF1|Arsenic Tolerance
ath,R,At5g42800|TT3|DFR|Transparent Testa
ath,L,At5g42970|COP8|FUS4|EMB134|FUS8|Constitutive Photomorphogenesis
ath,V,At5g43270|SPL2|Squamosa Promoter Binding Protein-Like
ath,R,At5g43430|ETFBETA|Electron Transfer Flavoprotein
ath,I,At5g43470|RPP8|HRT|RCY1|Recognition of Peronospora parasitica
ath,H,At5g43650|bHLH92|Basic Helix-Loop-Helix Transcription Factor
ath,B,At5g43750|NDH18|NAD(P)H Dehydrogenase
ath,L,At5g43810|ZLL|PNH|Zwille
ath,V,At5g43940|HOT5|ADH2|GSNOR|Sensitive to Hot Temperatures
ath,V,At5g44030|CESA4|IRX5/NWS2|Cellulose Synthase
ath,B,At5g44070|CAD1|ARA8|PCS1|Cadmium Sensitive
ath,T,At5g44160|AtIDD8|NUC|Indeterminate Domain
ath,R,At5g44190|GLK2|GPR12|Golden2-Like
ath,H,At5g44370|PHT4;6|Phosphate Transporter
ath,I,At5g44510|TAO1|Target of AvrB Operation
ath,P,At5g44740|POLH|Y-Family DNA Polymerase
ath,P,At5g44750|REV1|Reversionless
ath,H,At5g44790|RAN1|HMA7|Responsive to Antagonist
ath,G,At5g45140|NRPC2|Nuclear RNA Polymerase
ath,I,At5g45250|RPS4|Resistant to P. syringae
ath,I,At5g45260|RRS1|Resistance to Ralstonia solanacearum
ath,P,At5g45340|CYP707A3|Cytochrome P450 CYP707A
ath,H,At5g45380|AtDUR3|Degradation of Urea
ath,H,At5g45610|HUS2|SUV2|Hydroxyurea Sensitive
ath,V,At5g45710|RHA1|AT-HSFA4C|Root-Handedness Altered
ath,V,At5g45830|DOG1|Delay of Germination
ath,B,At5g46110|APE2|TPT|Acclimation of Photosynthesis to Environment
ath,H,At5g46180|dOAT|Ornithine-Delta-Aminotransferase
ath,V,At5g46210|CUL4|Cullin
ath,S,At5g46290|KAS1|Ketoacyl-ACP Synthase
ath,I,At5g46330|FLS2|Flagellin Signaling
ath,I,At5g46350|WRKY8|WRKY DNA-Binding Protein
ath,I,At5g46470|RPS6|Resistant to Pseudomonas syringae
ath,V,At5g46700|TRN2|Tornado
ath,L,At5g46800|BOU|A Bout de Souffle
ath,G,At5g46860|SGR3|SYP22|VAM3|Shoot Gravitropism
ath,L,At5g47010|LBA1|UPF1|Low-Level Beta-Amylase
ath,V,At5g47040|LON2|LON Protease
ath,H,At5g47100|CBL9|Calcineurin B-like Calcium Sensor Protein
ath,P,At5g47120|AtBI1|BAX Inhibitor 1
ath,B,At5g47560|TDT|Tonoplast Dicarboxylate Transporter
ath,V,At5g47910|RbohD|Respiratory Burst Oxidase Homologue
ath,B,At5g47990|CYP705A5|Cytochrome P450
ath,B,At5g48000|CYP708A2|THAH|Cytochrome P450
ath,B,At5g48010|OSC|Oxidosqualene Cyclase
ath,G,At5g48030|GFA2|Gametophytic Factor
ath,R,At5g48100|TT10|Transparent Testa
ath,G,At5g48230|EMB1276|ACAT2|Embryo Defective
ath,B,At5g48300|ADG1|APS1|ADP Glucose Pyrophosphorylase Deficient
ath,I,At5g48485|DIR1|Defective in Induced Resistance
ath,G,At5g48600|SMC4|AtCAP-C|SMC3|Structural Maintenance of Chromosomes
ath,G,At5g48670|FEM111|AGL80
ath,G,At5g48720|XRI1|X-Ray Induced Transcript
ath,S,At5g48840|PTS|Pantothenate Synthetase
ath,H,At5g48850|AtSDI1|Sulphate Deficiency Induced
ath,H,At5g48870|SAD1|Supersensitive to ABA and Drought
ath,V,At5g48910|LPA66|Low PSII Accumulation
ath,S,At5g49010|EMB2812|SLD5|Embryo Defective
ath,G,At5g49030|OVA2|Ovule Abortion
ath,S,At5g49160|MET1|Methyltransferase
ath,B,At5g49190|SUS2|Sucrose Synthase
ath,C,At5g49270|SHV2|DER9|MRH4|COBL9|Shaven
ath,R,At5g49360|BXL1|PTY|Beta-Xylosidase
ath,V,At5g49510|PFD3|GIM2|Prefoldin
ath,V,At5g49630|AAP6|Amino Acid Permease
ath,G,At5g49680|KIP|TTD|Kinky Pollen
ath,V,At5g49720|KOR1|RSW2|TSD1|Korrigan
ath,V,At5g49830|EXO84B|Exocyst Complex Component
ath,C,At5g49890|AtCLCc|Chloride Channel
ath,S,At5g49930|EMB1441|SDCCAG1|Embryo Defective
ath,V,At5g49970|AtPPOX|PDX3|Pyridoxin (Pyrodoxamine) 5'-phosphate Oxidase
ath,H,At5g50200|WR3|NRT3.1|Wound-Responsive
ath,S,At5g50210|QS|OLD5|Quinolinate Synthase
ath,S,At5g50280|EMB1006|Embryo Defective
ath,H,At5g50300|AZG2|AZA-Guanine Resistant
ath,V,At5g50320|ELO3|Elongata
ath,V,At5g50375|CPI1|Cyclopropyl Isomerase
ath,S,At5g50390|EMB3141|Embryo Defective
ath,S,At5g50850|MAB1|Macchi-Bou
ath,V,At5g50920|DCA1|CLPC1|HSP93-V|Deregulated CAO Accumulation
ath,B,At5g50950|FUM2|Fumarase
ath,S,At5g50960|AtNBP35|Nucleotide Binding Protein
ath,S,At5g51020|CRL|Crumpled Leaf
ath,C,At5g51060|RHD2|AtRbohC|Root Hair Defective
ath,V,At5g51100|APG8|FSD2|Albino Pale Green
ath,S,At5g51200|EMB3142|Nup205|Embryo Defective
ath,V,At5g51230|EMF2|CYR1|VEF2|Embryonic Flower
ath,R,At5g51330|SWI1|DYAD|Switch
ath,S,At5g51430|EYE|Embryo Yellow
ath,V,At5g51545|LPA2|Low PSII Accumulation
ath,V,At5g51600|PLE|MAP65-3|Pleiade
ath,I,At5g51700|PBS2|AtRAR1|avrPphB Susceptible
ath,H,At5g51760|AHG1|ABA-Hypersensitive Germination
ath,V,At5g51810|GA20ox2|AT2353|Gibberellin 20 Oxidase
ath,B,At5g51820|PGM|STF1|Phosphoglucomutase
ath,R,At5g52290|SHOC1|Shortage in Chiasmata
ath,G,At5g52520|OVA6|ProRS1|Ovule Abortion
ath,G,At5g52560|AtUSP|UDP-Sugar Pyrophosphorylase
ath,S,At5g52920|PKP1|Plastidic Pyruvate Kinase
ath,P,At5g53170|FTSH11|FtsH Protease
ath,C,At5g53200|TRY|Triptychon
ath,V,At5g53210|SPCH|Speechless
ath,C,At5g53280|PDV1|Plastid Division
ath,S,At5g53400|BOB1|NUDC|Bobber
ath,B,At5g53460|GLT1
ath,P,At5g53470|ACBP1|Acyl-CoA Binding Domain
ath,P,At5g53760|MLO11|Mildew Resistance Locus O
ath,S,At5g53860|EMB2737|Embryo Defective
ath,V,At5g53950|CUC2|ANAC098|Cup-Shaped Cotyledon
ath,I,At5g54160|COMT1|Caffeate O-Methyltransferase
ath,V,At5g54250|AtCNGC4|HML1|DND2|Cyclic Nucleotide-Gated Cation Channel
ath,V,At5g54260|MRE11|Meiotic Recombination
ath,R,At5g54310|NEV|AGD5|Nevershed
ath,V,At5g54380|THE1|Theseus
ath,L,At5g54440|TRS130|CLUB
ath,P,At5g54590|CRLK1|Calcium/Calmodulin Regulated Receptor-Like Kinase
ath,I,At5g54640|RAT5|HTA1|Resistant to Agrobacterium Transformation
ath,S,At5g54650|FH5|Formin Homology
ath,V,At5g54690|GAUT12|Galacturonosyltransferase
ath,L,At5g54770|TZ|THI1|THI4|Thiazole Requiring
ath,G,At5g54800|GPT1|Glucose 6-Phosphate/Phosphate Translocator
ath,L,At5g54810|TRP2|TSB1|Tryptophan Biosynthesis
ath,T,At5g55170|SUM3|SUMO3|Small Ubiquitin-Like Modifier
ath,C,At5g55280|FtsZ1
ath,V,At5g55310|TOP1|Topoisomerase 1 Alpha
ath,I,At5g55390|EDM2|Enhanced Downy Mildew
ath,H,At5g55470|NHX3|Sodium Hydrogen Exchanger
ath,C,At5g55540|TRN1|LOP1|Tornado
ath,R,At5g55590|QRT1|Quartet
ath,B,At5g55630|AtKCO1|Two Pore K-Channel
ath,V,At5g55700|BAM4|Beta Amylase
ath,B,At5g55740|CRR21|Chlororespiratory Reduction
ath,I,At5g55760|SRT2|Sirtuin
ath,G,At5g55810|AtNMNAT|Nicotinate/Nicotinamide Mononucleotide Adenyltransferase
ath,G,At5g55940|EMB2731|NOC4|Embryo Defective
ath,R,At5g56110|AtMYB103|MS188|MYB Domain Protein
ath,H,At5g56270|WRKY2|WRKY Transcription Factor
ath,V,At5g56280|CSN6A|COP9 Signalosome
ath,S,At5g56290|EMB2790|Embryo Defective
ath,I,At5g56360|PSL4|Priority in Sweet Life
ath,H,At5g56550|OXS3|Oxidative Stress
ath,V,At5g56580|MKK6|ANQ1|Map Kinase Kinase
ath,S,At5g56680|EMB2755|Embryo Defective
ath,V,"At5g56860|GNC|GATA, Nitrate-Inducible, Carbon Metabolism-Involved"
ath,S,At5g56930|EMB1789|Embryo Defective
ath,L,At5g57020|NMT1|Myristoyl-CoA:Protein N-Myristoyltransferase
ath,B,At5g57030|LUT2|Lutein Deficient
ath,V,At5g57090|AGR1|PIN2|WAV6|EIR1|Agravitropic
ath,H,At5g57160|AtLIG4|DNA Ligase IV
ath,V,At5g57180|CIA2|Chloroplast Import Apparatus
ath,G,At5g57320|VLN5|Villin
ath,G,At5g57350|AHA3|Arabidopsis H+-ATPase
